PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,methods_used,methods_name
26530060,Errata to NLP study of infusion notes to identify outpatient infusions in the VA,"Sauer B, Nelson SD, Teng CC, Burningham Z, Cannon G.",Pharmacoepidemiol Drug Saf. 2015 Nov;24(11):1225-6. doi: 10.1002/pds.3815.,Sauer B,Pharmacoepidemiol Drug Saf,2015,2015/11/05,,,10.1002/pds.3815,,both,[]
26375492,A hybrid model for automatic identification of risk factors for heart disease,"Yang H, Garibaldi JM.",J Biomed Inform. 2015 Dec;58 Suppl(Suppl):S171-S182. doi: 10.1016/j.jbi.2015.09.006. Epub 2015 Sep 12.,Yang H,J Biomed Inform,2015,2015/09/17,PMC4989091,NIHMS806457,10.1016/j.jbi.2015.09.006,"Coronary artery disease (CAD) is the leading cause of death in both the UK and worldwide. The detection of related risk factors and tracking their progress over time is of great importance for early prevention and treatment of CAD. This paper describes an information extraction system that was developed to automatically identify risk factors for heart disease in medical records while the authors participated in the 2014 i2b2/UTHealth NLP Challenge. Our approaches rely on several nature language processing (NLP) techniques such as machine learning, rule-based methods, and dictionary-based keyword spotting to cope with complicated clinical contexts inherent in a wide variety of risk factors. Our system achieved encouraging performance on the challenge test data with an overall micro-averaged F-measure of 0.915, which was competitive to the best system (F-measure of 0.927) of this challenge task.",both,"['language processing', 'language processing']"
25806606,What can the medical record reveal about problem opioid use?,Ballantyne JC.,Pain. 2015 Jul;156(7):1182-1183. doi: 10.1097/j.pain.0000000000000165.,Ballantyne JC,Pain,2015,2015/03/26,,,10.1097/j.pain.0000000000000165,,both,[]
23318694,Grid and cloud computing methods in biomedical research,"Eugster MJ, Schmid M, Binder H, Schmidberger M.",Methods Inf Med. 2013;52(1):62-4.,Eugster MJ,Methods Inf Med,2013,2013/01/16,,,,,both,[]
22377860,Aphasia and other language disorders,de Freitas GR.,Front Neurol Neurosci. 2012;30:41-5. doi: 10.1159/000333402. Epub 2012 Feb 14.,de Freitas GR,Front Neurol Neurosci,2012,2012/03/02,,,10.1159/000333402,"Aphasia refers to a disorder of language processing caused by a dysfunction in specific brain regions. It is common after stroke and associated with relevant disability and higher mortality. Evaluation of language function (spontaneous speech, auditory comprehension, naming, repetition, reading and writing), allows classification of aphasia. Most patients present some degree of recovery. Speech and language therapy is an effective treatment for aphasia following stroke. Other approaches, e.g. pharmacotheraphy, transcranial magnetic stimulation, are being investigated. Other language disorders are mentioned.",both,"['language processing', 'language processing']"
22213496,Fortune favors a prepared health care system,"Palmore TN, Henderson DK.",Ann Intern Med. 2012 Jan 3;156(1 Pt 1):54-5. doi: 10.7326/0003-4819-156-1-201201030-00011.,Palmore TN,Ann Intern Med,2012,2012/01/04,,,10.7326/0003-4819-156-1-201201030-00011,,both,[]
22147375,Natural language processing and electronic medical records,Webb KH.,JAMA. 2011 Dec 7;306(21):2325; author reply 2325-6. doi: 10.1001/jama.2011.1780.,Webb KH,JAMA,2011,2011/12/08,,,10.1001/jama.2011.1780,,both,"['language processing', 'language processing']"
18974807,The role of the medical librarian in the basic biological sciences: a case study in virology and evolution,"Tennant MR, Miyamoto MM.",J Med Libr Assoc. 2008 Oct;96(4):290-8. doi: 10.3163/1536-5050.96.4.004.,Tennant MR,J Med Libr Assoc,2008,2008/11/01,PMC2568840,,10.3163/1536-5050.96.4.004,,both,[]
18396506,"Biosurveillance, classification, and semantic health technologies",Chute CG.,J Am Med Inform Assoc. 2008 Mar-Apr;15(2):172-3. doi: 10.1197/jamia.m2693.,Chute CG,J Am Med Inform Assoc,2008,2008/04/09,PMC2274785,,10.1197/jamia.m2693,,both,[]
18348087,Semantic memory and language processing in aphasia and dementia. Preface,Reilly J.,Semin Speech Lang. 2008 Feb;29(1):3-4. doi: 10.1055/s-2008-1061620.,Reilly J,Semin Speech Lang,2008,2008/03/19,,,10.1055/s-2008-1061620,,both,"['language processing', 'language processing']"
18348086,Semantic memory and language processing in aphasia and dementia. Foreword,Holland AL.,Semin Speech Lang. 2008 Feb;29(1):1. doi: 10.1055/s-2008-1062600.,Holland AL,Semin Speech Lang,2008,2008/03/19,,,10.1055/s-2008-1062600,,both,"['language processing', 'language processing']"
39375360,Author Correction: Pretrainable geometric graph neural network for antibody affinity maturation,"Cai H, Zhang Z, Wang M, Zhong B, Li Q, Zhong Y, Wu Y, Ying T, Tang J.",Nat Commun. 2024 Oct 7;15(1):8675. doi: 10.1038/s41467-024-52887-1.,Cai H,Nat Commun,2024,2024/10/07,PMC11458867,,10.1038/s41467-024-52887-1,,both,['neural network']
39217456,Sex-specific Prediction of Cardiogenic Shock After Acute Coronary Syndromes: The SEX-SHOCK Score,"Wang Y, Zeller M, Auffret V, Georgiopoulos G, RÃ¤ber L, Roffi M, Templin C, Muller O, Liberale L, Ministrini S, Stamatelopoulos K, Stellos K, Camici GG, Montecucco F, Rickli H, Maza M, Radovanovic D, Cottin Y, Chague F, Niederseer D, LÃ¼scher TF, Kraler S.",Eur Heart J. 2024 Sep 1:ehae593. doi: 10.1093/eurheartj/ehae593. Online ahead of print.,Wang Y,Eur Heart J,2024,2024/09/01,,,10.1093/eurheartj/ehae593,"BACKGROUND: and aims: Cardiogenic shock (CS) remains the primary cause of in-hospital death after acute coronary syndromes (ACS), with its plateauing mortality rates approaching 50%. To test novel interventions, personalized risk prediction is essential. The ORBI (Observatoire RÃ©gional Breton sur l'Infarctus) score represents the first-of-its-kind risk score to predict in-hospital CS in ACS patients undergoing percutaneous coronary intervention (PCI). However, its sex-specific performance remains unknown, and refined risk prediction strategies are warranted.
METHODS: This multinational study included a total of 53â537 ACS patients without CS on admission undergoing PCI. Following sex-specific evaluation of ORBI, regression and machine-learning models were used for variable selection and risk prediction. By combining best-performing models with highest-ranked predictors, SEX-SHOCK was developed, and internally and externally validated.
RESULTS: The ORBI score showed lower discriminative performance for the prediction of CS in females than males in Swiss (AUC [95% CI]: 0.78 [0.76-0.81] vs. 0.81 [0.79-0.83]; p=0.048) and French ACS patients (0.77 [0.74-0.81] vs. 0.84 [0.81-0.86]; p=0.002). The newly developed SEX-SHOCK score, now incorporating ST-segment elevation, creatinine, C-reactive protein, and left ventricular ejection fraction, outperformed ORBI in both sexes (females: 0.81 [0.78-0.83]; males: 0.83 [0.82-0.85]; p<0.001), which prevailed following internal and external validation in RICO (females: 0.82 [0.79-0.85]; males: 0.88 [0.86-0.89]; p<0.001) and SPUM-ACS (females: 0.83 [0.77-0.90], p=0.004; males: 0.83 [0.80-0.87], p=0.001).
CONCLUSIONS: The ORBI score showed modest sex-specific performance. The novel SEX-SHOCK score provides superior performance in females and males across the entire spectrum of ACS, thus providing a basis for future interventional trials and contemporary ACS management.",both,[]
39018757,Predicting Clostridioides difficile infection outcomes with explainable machine learning,"Madden GR, Boone RH, Lee E, Sifri CD, Petri WA Jr.",EBioMedicine. 2024 Aug;106:105244. doi: 10.1016/j.ebiom.2024.105244. Epub 2024 Jul 17.,Madden GR,EBioMedicine,2024,2024/07/17,PMC11286990,,10.1016/j.ebiom.2024.105244,"BACKGROUND: Clostridioides difficile infection results in life-threatening short-term outcomes and the potential for subsequent recurrent infection. Predicting these outcomes at diagnosis, when important clinical decisions need to be made, has proven to be a difficult task.
METHODS: 52 clinical features from existing models or the literature were collected retrospectively within Â±48Â h of diagnosis among 1660 inpatient infections. A modified desirability of outcome ranking (DOOR) was designed to encompass clinically-important severe events attributable to the acute infection (intensive care transfer due to sepsis, shock, colectomy/ileostomy, mortality) and/or 60-day recurrence. A deep neural network was constructed and interpreted using SHapley Additive exPlanations (SHAP). High-importance features were used to train a reduced, shallow network and performance was compared to existing conventional models (7 severity, 7 recurrence; after summing DOOR probabilities to align with conventional binary outputs) using area under the ROC curve (AUROC) and DeLong tests.
FINDINGS: The full (52-feature) model achieved an out-of-sample AUROC 0.823 for severity and 0.678 for recurrence. SHAP identified 13 unique, highly-important features (age, hypotension, initial treatment, onset, PCR cycle threshold, number of prior episodes, antibiotic exposure, fever, hypotension, pressors, leukocytosis, creatinine, lactate) that were used to train a reduced model, which performed similarly to the full model (severity AUROC difference PÂ =Â 0.130; recurrence PÂ =Â 0.426) and significantly better than the top severity model (reduced model predicting severity 0.837, ATLAS 0.749; PÂ =Â 0.001). The reduced model also outperformed the top recurrence model, but this was not statistically-significant (reduced model recurrence AUROC 0.653, IDSA Recurrence Risk Criteria 0.595; PÂ =Â 0.196). The final, reduced model was deployed as a web application with real-time SHAP explanations.
INTERPRETATION: Our final model outperformed existing severity and recurrence models; however, it requires external validation. A DOOR output allows specific clinical questions to be asked with explainable predictions that can be feasibly implemented with limited computing resources.
FUNDING: National Institutes of Health-Institute of Allergy and Infectious Diseases.",both,['neural network']
38625550,Bowel preparation for elective colorectal resection: multi-treatment machine learning analysis on 6241 cases from a prospective Italian cohort,"Catarci M, Guadagni S, Masedu F, Ruffo G, Viola MG, Borghi F, Garulli G, Pirozzi F, Delrio P, De Luca R, Baldazzi G, Scatizzi M; Italian ColoRectal Anastomotic Leakage (iCral) study group.",Int J Colorectal Dis. 2024 Apr 16;39(1):53. doi: 10.1007/s00384-024-04627-6.,Catarci M,Int J Colorectal Dis,2024,2024/04/16,PMC11021318,,10.1007/s00384-024-04627-6,"BACKGROUND: Current evidence concerning bowel preparation before elective colorectal surgery is still controversial. This study aimed to compare the incidence of anastomotic leakage (AL), surgical site infections (SSIs), and overall morbidity (any adverse event, OM) after elective colorectal surgery using four different types of bowel preparation.
METHODS: A prospective database gathered among 78 Italian surgical centers in two prospective studies, including 6241 patients who underwent elective colorectal resection with anastomosis for malignant or benign disease, was re-analyzed through a multi-treatment machine-learning model considering no bowel preparation (NBP; No.â=â3742; 60.0%) as the reference treatment arm, compared to oral antibiotics alone (oA; No.â=â406; 6.5%), mechanical bowel preparation alone (MBP; No.â=â1486; 23.8%), or in combination with oAB (MoABP; No.â=â607; 9.7%). Twenty covariates related to biometric data, surgical procedures, perioperative management, and hospital/center data potentially affecting outcomes were included and balanced into the model. The primary endpoints were AL, SSIs, and OM. All the results were reported as odds ratio (OR) with 95% confidence intervals (95% CI).
RESULTS: Compared to NBP, MBP showed significantly higher AL risk (OR 1.82; 95% CI 1.23-2.71; pâ=â.003) and OM risk (OR 1.38; 95% CI 1.10-1.72; pâ=â.005), no significant differences for all the endpoints were recorded in the oA group, whereas MoABP showed a significantly reduced SSI risk (OR 0.45; 95% CI 0.25-0.79; pâ=â.008).
CONCLUSIONS: MoABP significantly reduced the SSI risk after elective colorectal surgery, therefore representing a valid alternative to NBP.",both,[]
38285801,Classification and Diagnostic Prediction of Colorectal Cancer Mortality Based on Machine Learning Algorithms: A Multicenter National Study,"Mohammadi G, Azizmohammad Looha M, Pourhoseingholi MA, Rezaei Tavirani M, Sohrabi S, Zareie Shab Khaneh A, Piri H, Alaei M, Parvani N, Vakilzadeh I, Javadi S, Moradian Haft Cheshmeh Z, Razzaghi Z, Robati RM, Zamanian Azodi M, Zarean Shahraki S, Hadavi M, Talebi R, Yazdani JC, Motlagh ME, Khodakarim S.",Asian Pac J Cancer Prev. 2024 Jan 1;25(1):333-342. doi: 10.31557/APJCP.2024.25.1.333.,Mohammadi G,Asian Pac J Cancer Prev,2024,2024/01/29,PMC10911721,,10.31557/APJCP.2024.25.1.333,"INTRODUCTION: Colorectal cancer (CRC) ranks as the second leading cause of cancer-related deaths. This study aimed to predict survival outcomes of CRC patients using machine learning (ML) methods.
MATERIAL AND METHODS: A retrospective analysis included 1853 CRC patients admitted to three prominent tertiary hospitals in Iran from October 2006 to July 2019. Six ML methods, namely logistic regression (LR), NaÃ¯ve Bayes (NB), Support Vector Machine (SVM), Neural Network (NN), Decision Tree (DT), and Light Gradient Boosting Machine (LGBM), were developed with 10-fold cross-validation. Feature selection employed the Random Forest method based on mean decrease GINI criteria. Model performance was assessed using Area Under the Curve (AUC).
RESULTS: Time from diagnosis, age, tumor size, metastatic status, lymph node involvement, and treatment type emerged as crucial predictors of survival based on mean decrease GINI. The NB (AUC = 0.70, 95% Confidence Interval [CI] 0.65-0.75) and LGBM (AUC = 0.70, 95% CI 0.65-0.75) models achieved the highest predictive AUC values for CRC patient survival.
CONCLUSIONS: This study highlights the significance of variables including time from diagnosis, age, tumor size, metastatic status, lymph node involvement, and treatment type in predicting CRC survival. The NB model exhibited optimal efficacy in mortality prediction, maintaining a balanced sensitivity and specificity. Policy recommendations encompass early diagnosis and treatment initiation for CRC patients, improved data collection through digital health records and standardized protocols, support for predictive analytics integration in clinical decisions, and the inclusion of identified prognostic variables in treatment guidelines to enhance patient outcomes.",both,[]
37535359,External Validation of a Machine Learning Model to Predict 6-Month Mortality for Patients With Advanced Solid Tumors,"Chalkidis G, McPherson JP, Beck A, Newman MG, Guo JW, Sloss EA, Staes CJ.",JAMA Netw Open. 2023 Aug 1;6(8):e2327193. doi: 10.1001/jamanetworkopen.2023.27193.,Chalkidis G,JAMA Netw Open,2023,2023/08/03,PMC10401299,,10.1001/jamanetworkopen.2023.27193,,both,[]
37075821,Prevalence of depressive symptoms and associated factors during the COVID-19 pandemic: A national-based study,"Dong XX, Li DL, Miao YF, Zhang T, Wu Y, Pan CW.",J Affect Disord. 2023 Jul 15;333:1-9. doi: 10.1016/j.jad.2023.04.034. Epub 2023 Apr 17.,Dong XX,J Affect Disord,2023,2023/04/19,PMC10110280,,10.1016/j.jad.2023.04.034,"BACKGROUND: Previous studies have reported that the prevalence of depression and depressive symptoms was significantly higher than that before the COVID-19 pandemic. This study aimed to explore the prevalence of depressive symptoms and evaluate the importance of influencing factors through Back Propagation Neural Network (BPNN).
METHODS: Data were sourced from the psychology and behavior investigation of Chinese residents (PBICR). A total of 21,916 individuals in China were included in the current study. Multiple logistic regression was applied to preliminarily identify potential risk factors for depressive symptoms. BPNN was used to explore the order of contributing factors of depressive symptoms.
RESULTS: The prevalence of depressive symptoms among the general population during the COVID-19 pandemic was 57.57Â %. The top five important variables were determined based on the BPNN rank of importance: subjective sleep quality (100.00Â %), loneliness (77.30Â %), subjective well-being (67.90Â %), stress (65.00Â %), problematic internet use (51.20Â %).
CONCLUSIONS: The prevalence of depressive symptoms in the general population was high during the COVID-19 pandemic. The BPNN model established has significant preventive and clinical meaning to identify depressive symptoms lay theoretical foundation for individualized and targeted psychological intervention in the future.",both,[]
36619547,Corrigendum: Reduced serum calcium is associated with a higher risk of retinopathy in non-diabetic individuals: The Chinese Multi-provincial Cohort Study,"Li J, Zhao D, Deng Q, Hao Y, Wang M, Sun J, Liu J, Ren G, Li H, Qi Y, Liu J.",Front Endocrinol (Lausanne). 2022 Dec 21;13:1114158. doi: 10.3389/fendo.2022.1114158. eCollection 2022.,Li J,Front Endocrinol (Lausanne),2022,2023/01/09,PMC9812481,,10.3389/fendo.2022.1114158,[This corrects the article DOI: 10.3389/fendo.2022.973078.].,both,[]
35153864,Heart Rate Information-Based Machine Learning Prediction of Emotions Among Pregnant Women,"Li X, Ono C, Warita N, Shoji T, Nakagawa T, Usukura H, Yu Z, Takahashi Y, Ichiji K, Sugita N, Kobayashi N, Kikuchi S, Kunii Y, Murakami K, Ishikuro M, Obara T, Nakamura T, Nagami F, Takai T, Ogishima S, Sugawara J, Hoshiai T, Saito M, Tamiya G, Fuse N, Kuriyama S, Yamamoto M, Yaegashi N, Homma N, Tomita H.",Front Psychiatry. 2022 Jan 27;12:799029. doi: 10.3389/fpsyt.2021.799029. eCollection 2021.,Li X,Front Psychiatry,2022,2022/02/14,PMC8830335,,10.3389/fpsyt.2021.799029,"In this study, the extent to which different emotions of pregnant women can be predicted based on heart rate-relevant information as indicators of autonomic nervous system functioning was explored using various machine learning algorithms. Nine heart rate-relevant autonomic system indicators, including the coefficient of variation R-R interval (CVRR), standard deviation of all NN intervals (SDNN), and square root of the mean squared differences of successive NN intervals (RMSSD), were measured using a heart rate monitor (MyBeat) and four different emotions including ""happy,"" as a positive emotion and ""anxiety,"" ""sad,"" ""frustrated,"" as negative emotions were self-recorded on a smartphone application, during 1 week starting from 23rd to 32nd weeks of pregnancy from 85 pregnant women. The k-nearest neighbor (k-NN), support vector machine (SVM), logistic regression (LR), random forest (RF), naÃ¯ve bayes (NB), decision tree (DT), gradient boosting trees (GBT), stochastic gradient descent (SGD), extreme gradient boosting (XGBoost), and artificial neural network (ANN) machine learning methods were applied to predict the four different emotions based on the heart rate-relevant information. To predict four different emotions, RF also showed a modest area under the receiver operating characteristic curve (AUC-ROC) of 0.70. CVRR, RMSSD, SDNN, high frequency (HF), and low frequency (LF) mostly contributed to the predictions. GBT displayed the second highest AUC (0.69). Comprehensive analyses revealed the benefits of the prediction accuracy of the RF and GBT methods and were beneficial to establish models to predict emotions based on autonomic nervous system indicators. The results implicated SDNN, RMSSD, CVRR, LF, and HF as important parameters for the predictions.",both,"['neural network', 'artificial neural network']"
34553704,Utility of convolutional neural network-based algorithm in medical images for liver fibrosis assessment,"Wei W, Yang X.",Chin Med J (Engl). 2021 Jun 23;134(18):2255-2257. doi: 10.1097/CM9.0000000000001536.,Wei W,Chin Med J (Engl),2021,2021/09/23,PMC8478382,,10.1097/CM9.0000000000001536,,both,"['neural network', 'convolutional neural network', 'convolutional neural network']"
34474011,Redefining Î²-blocker response in heart failure patients with sinus rhythm and atrial fibrillation: a machine learning cluster analysis,"Karwath A, Bunting KV, Gill SK, Tica O, Pendleton S, Aziz F, Barsky AD, Chernbumroong S, Duan J, Mobley AR, Cardoso VR, Slater K, Williams JA, Bruce EJ, Wang X, Flather MD, Coats AJS, Gkoutos GV, Kotecha D; card AIc group and the Beta-blockers in Heart Failure Collaborative Group.",Lancet. 2021 Oct 16;398(10309):1427-1435. doi: 10.1016/S0140-6736(21)01638-X. Epub 2021 Aug 30.,Karwath A,Lancet,2021,2021/09/02,PMC8542730,,10.1016/S0140-6736(21)01638-X,"BACKGROUND: Mortality remains unacceptably high in patients with heart failure and reduced left ventricular ejection fraction (LVEF) despite advances in therapeutics. We hypothesised that a novel artificial intelligence approach could better assess multiple and higher-dimension interactions of comorbidities, and define clusters of Î²-blocker efficacy in patients with sinus rhythm and atrial fibrillation.
METHODS: Neural network-based variational autoencoders and hierarchical clustering were applied to pooled individual patient data from nine double-blind, randomised, placebo-controlled trials of Î² blockers. All-cause mortality during median 1Â·3 years of follow-up was assessed by intention to treat, stratified by electrocardiographic heart rhythm. The number of clusters and dimensions was determined objectively, with results validated using a leave-one-trial-out approach. This study was prospectively registered with ClinicalTrials.gov (NCT00832442) and the PROSPERO database of systematic reviews (CRD42014010012).
FINDINGS: 15â659 patients with heart failure and LVEF of less than 50% were included, with median age 65 years (IQR 56-72) and LVEF 27% (IQR 21-33). 3708 (24%) patients were women. In sinus rhythm (n=12â822), most clusters demonstrated a consistent overall mortality benefit from Î² blockers, with odds ratios (ORs) ranging from 0Â·54 to 0Â·74. One cluster in sinus rhythm of older patients with less severe symptoms showed no significant efficacy (OR 0Â·86, 95% CI 0Â·67-1Â·10; p=0Â·22). In atrial fibrillation (n=2837), four of five clusters were consistent with the overall neutral effect of Î² blockers versus placebo (OR 0Â·92, 0Â·77-1Â·10; p=0Â·37). One cluster of younger atrial fibrillation patients at lower mortality risk but similar LVEF to average had a statistically significant reduction in mortality with Î² blockers (OR 0Â·57, 0Â·35-0Â·93; p=0Â·023). The robustness and consistency of clustering was confirmed for all models (p<0Â·0001 vs random), and cluster membership was externally validated across the nine independent trials.
INTERPRETATION: An artificial intelligence-based clustering approach was able to distinguish prognostic response from Î² blockers in patients with heart failure and reduced LVEF. This included patients in sinus rhythm with suboptimal efficacy, as well as a cluster of patients with atrial fibrillation where Î² blockers did reduce mortality.
FUNDING: Medical Research Council, UK, and EU/EFPIA Innovative Medicines Initiative BigData@Heart.",both,"['dl', 'encoder']"
33588914,Deploying unsupervised clustering analysis to derive clinical phenotypes and risk factors associated with mortality risk in 2022 critically ill patients with COVID-19 in Spain,"RodrÃ­guez A, Ruiz-Botella M, MartÃ­n-Loeches I, Jimenez Herrera M, SolÃ©-Violan J, GÃ³mez J, BodÃ­ M, Trefler S, Papiol E, DÃ­az E, Suberviola B, Vallverdu M, Mayor-VÃ¡zquez E, Albaya Moreno A, Canabal Berlanga A, SÃ¡nchez M, Del Valle OrtÃ­z M, Ballesteros JC, MartÃ­n Iglesias L, MarÃ­n-Corral J, LÃ³pez Ramos E, Hidalgo Valverde V, Vidaur Tello LV, Sancho Chinesta S, GonzÃ¡les de Molina FJ, Herrero GarcÃ­a S, Sena PÃ©rez CC, Pozo Laderas JC, RodrÃ­guez GarcÃ­a R, Estella A, Ferrer R; COVID-19 SEMICYUC Working Group.",Crit Care. 2021 Feb 15;25(1):63. doi: 10.1186/s13054-021-03487-8.,RodrÃ­guez A,Crit Care,2021,2021/02/16,PMC7883885,,10.1186/s13054-021-03487-8,"BACKGROUND: The identification of factors associated with Intensive Care Unit (ICU) mortality and derived clinical phenotypes in COVID-19 patients could help for a more tailored approach to clinical decision-making that improves prognostic outcomes.
METHODS: Prospective, multicenter, observational study of critically ill patients with confirmed COVID-19 disease and acute respiratory failure admitted from 63 ICUs in Spain. The objective was to utilize an unsupervised clustering analysis to derive clinical COVID-19 phenotypes and to analyze patient's factors associated with mortality risk. Patient features including demographics and clinical data at ICU admission were analyzed. Generalized linear models were used to determine ICU morality risk factors. The prognostic models were validated and their performance was measured using accuracy test, sensitivity, specificity and ROC curves.
RESULTS: The database included a total of 2022 patients (mean age 64 [IQR 5-71] years, 1423 (70.4%) male, median APACHE II score (13 [IQR 10-17]) and SOFA score (5 [IQR 3-7]) points. The ICU mortality rate was 32.6%. Of the 3 derived phenotypes, the A (mild) phenotype (537; 26.7%) included older age (<â65Â years), fewer abnormal laboratory values and less development of complications, B (moderate) phenotype (623, 30.8%) had similar characteristics of A phenotype but were more likely to present shock. The C (severe) phenotype was the most common (857; 42.5%) and was characterized by the interplay of older age (>â65Â years), high severity of illness and a higher likelihood of development shock. Crude ICU mortality was 20.3%, 25% and 45.4% for A, B and C phenotype respectively. The ICU mortality risk factors and model performance differed between whole population and phenotype classifications.
CONCLUSION: The presented machine learning model identified three clinical phenotypes that significantly correlated with host-response patterns and ICU mortality. Different risk factors across the whole population and clinical phenotypes were observed which may limit the application of a ""one-size-fits-all"" model in practice.",both,[]
33180900,In pursuit of glioma diagnosis: the challenges and opportunities of deep neural network augmented analyses,"Oermann EK, Germano IM.",Neuro Oncol. 2021 Jan 30;23(1):9-10. doi: 10.1093/neuonc/noaa262.,Oermann EK,Neuro Oncol,2021,2020/11/12,PMC7850004,,10.1093/neuonc/noaa262,,both,['neural network']
33017421,Prediction and analysis of Corona Virus Disease 2019,"Hao Y, Xu T, Hu H, Wang P, Bai Y.",PLoS One. 2020 Oct 5;15(10):e0239960. doi: 10.1371/journal.pone.0239960. eCollection 2020.,Hao Y,PLoS One,2020,2020/10/05,PMC7535054,,10.1371/journal.pone.0239960,"The outbreak of Corona Virus Disease 2019 (COVID-19) in Wuhan has significantly impacted the economy and society globally. Countries are in a strict state of prevention and control of this pandemic. In this study, the development trend analysis of the cumulative confirmed cases, cumulative deaths, and cumulative cured cases was conducted based on data from Wuhan, Hubei Province, China from January 23, 2020 to April 6, 2020 using an Elman neural network, long short-term memory (LSTM), and support vector machine (SVM). A SVM with fuzzy granulation was used to predict the growth range of confirmed new cases, new deaths, and new cured cases. The experimental results showed that the Elman neural network and SVM used in this study can predict the development trend of cumulative confirmed cases, deaths, and cured cases, whereas LSTM is more suitable for the prediction of the cumulative confirmed cases. The SVM with fuzzy granulation can successfully predict the growth range of confirmed new cases and new cured cases, although the average predicted values are slightly large. Currently, the United States is the epicenter of the COVID-19 pandemic. We also used data modeling from the United States to further verify the validity of the proposed models.",both,['neural network']
32504969,Predicting postoperative delirium after microvascular decompression surgery with machine learning,"Wang Y, Lei L, Ji M, Tong J, Zhou CM, Yang JJ.",J Clin Anesth. 2020 Nov;66:109896. doi: 10.1016/j.jclinane.2020.109896. Epub 2020 Jun 3.,Wang Y,J Clin Anesth,2020,2020/06/07,,,10.1016/j.jclinane.2020.109896,"OBJECTIVE: The aim of this study was to predict early delirium after microvascular decompression using machine learning.
DESIGN: Retrospective cohort study.
SETTING: Second Hospital of Lanzhou University.
PATIENTS: This study involved 912 patients with primary cranial nerve disease who had undergone microvascular decompression surgery between July 2007 and June 2018.
INTERVENTIONS: None.
MEASUREMENTS: We collected data on preoperative, intraoperative, and postoperative variables. Statistical analysis was conducted in R, and the model was constructed with python. The machine learning model was run using the following models: decision tree, logistic regression, random forest, gbm, and GBDT models.
RESULTS: 912 patients were enrolled in this study, 221 of which (24.2%) had postoperative delirium. The machine learning Gbm algorithm finds that the first five factors accounting for the weight of postoperative delirium are CBZ use duration, hgb, serum CBZ level measured 24â¯h before surgery, preoperative CBZ dose, and BUN. Through machine learning five algorithms to build prediction models, we found the following values for the training group: Logistic algorithm (AUC valueâ¯=â¯0.925, accuracyâ¯=â¯0.900); Forest algorithm (AUC valueâ¯=â¯0.994, accuracyâ¯=â¯0.948); GradientBoosting algorithm (AUC valueâ¯=â¯0.994, accuracyâ¯=â¯0.970) and DecisionTree algorithm (aucvalueâ¯=â¯0.902, accuracyâ¯=â¯0.861); Gbm algorithm (AUC valueâ¯=â¯0.979, accuracyâ¯=â¯0.944). The test group had the following values: Logistic algorithm (aucvalueâ¯=â¯0.920, accuracyâ¯=â¯0.901); DecisionTree algorithm (aucvalueâ¯=â¯0.888, accuracyâ¯=â¯0.883); Forest algorithm (aucvalueâ¯=â¯0.963, accuracyâ¯=â¯0.909); GradientBoostingc algorithm (aucvalueâ¯=â¯0.962, accuracyâ¯=â¯0.923); Gbm algorithm (AUC valueâ¯=â¯0.956, accuracyâ¯=â¯0.920).
CONCLUSION: Machine learning algorithms predict the occurrence of delirium after microvascular decompression with an accuracy rate of 96.7%. And the major risk factors for the development of post-cardiac delirium are carbamazepine, hgb, and BUN.",both,[]
32409353,Cell population data-driven acute promyelocytic leukaemia flagging through artificial neural network predictive modelling,"Haider RZ, Shamsi T, Ujjan IU.",Clin Med (Lond). 2020 Mar;20(Suppl 2):s28. doi: 10.7861/clinmed.20-2-s28.,Haider RZ,Clin Med (Lond),2020,2020/05/16,PMC7243517,,10.7861/clinmed.20-2-s28,,both,"['neural network', 'artificial neural network']"
31884865,Chronotherapy Network Netherlands (CNN),"Meesters Y, Starreveld D, Verwijk E, Spaans HP, Gordijn MCM.",J Biol Rhythms. 2020 Jun;35(3):317-319. doi: 10.1177/0748730419896503. Epub 2019 Dec 30.,Meesters Y,J Biol Rhythms,2020,2019/12/31,PMC7268951,,10.1177/0748730419896503,Information is provided about the Chronotherapy Network Netherlands (CNN).,both,[]
